id_etudiant	id_promo	nom	prenom	id_secu	num_banque	 age
2276	11	EVELIA	Vincenzo	879221765715474	QZ07091018047119211594	20
2277	5	MERCY	Lincoln	000582857293174	VG53557581243400062385	18
2278	7	ESTA	Ed	458091520782167	OC75192633967579243350	29
2279	7	DIFILIPPO	Tora	701038920113643	YA03328346812284429337	28
2280	11	KELI	Difilippo	170263642619271	CV16649241007884216867	19
2281	7	AYESHA	Boudreaux	140555784598472	RG15572037758523995871	22
2282	6	DUFFER	Emogene	021163452415385	KU61039682080492670759	22
2283	11	KARREN	Parthenia	190595707572167	MJ13651402352137091135	27
2284	9	STASIA	Baro	488481519516992	CP09106875399932317050	18
2285	11	VASQUEZ	Laquanda	499970995316505	RK98274264130243795119	25
2286	2	HARRIET	Saturnina	004533774492302	YB04753620525888315453	24
2287	3	CATOE	Dolloff	099358434896841	WE81394802321928105588	28
2288	7	BALLERINI	Askey	050107011199386	GQ70666603866820818784	21
2289	10	SAUCIER	Halina	659107207687913	MZ17325338920801784676	31
2290	5	GERDA	Speight	684811999494741	EU17812059974479626410	21
2291	11	JOAQUIN	Withey	642279492244669	DN25977207711521403089	29
2292	2	CHRISTINIA	Maddock	264681109775359	HR55139639852674288724	24
2293	9	GERDA	Valrie	056143844336195	IP07311719525578579956	23
2294	2	ED	Neta	938741855805133	KS50356591153584166715	21
2295	1	LAJUANA	Joaquin	254380434741277	FC79459760565139451470	30
2296	9	SHANTI	Harriet	208212920165208	UG03429289245320556276	27
2297	1	DORTHEY	Ricardo	855074456338608	BV37708771132913572328	28
2298	5	CHITTENDEN	Kazuko	843301042752999	XN32563110406981919915	21
2299	1	PARTHENIA	Haith	997551137207059	DV28360769355137637864	26
2300	11	DARCY	Josephine	169295836882336	KD87856659900892295502	27
2301	2	MOLTON	Kenia	226041033466224	QV48126125030065352017	18
2302	9	CARYN	Emogene	350848790273820	GI89608195881575967755	30
2303	2	MANIE	Carolynn	502509201457231	RC92604367588032660173	23
2304	8	MULVEY	Karly	584986859458681	SQ14496649004169946585	23
2305	7	CRENSHAW	Eddie	735855680753321	MT89254561117738046703	19
2306	12	JANEY	Carolynn	652550918683659	GR03306259318257785155	19
2307	11	MATHERS	Stegall	018249891842599	EZ57608032713590710612	31
2308	6	ISELA	Wallace	596894187013520	OF32625014375204621455	26
2309	1	STAFF	Cooney	282516614741663	IW56172025579562689661	27
2310	10	KELI	Pamula	871505152508336	TQ58451487609642954686	27
2311	3	JOVEL	Robyn	541020554098195	PJ51665265218810942320	18
2312	4	NEUHAUS	Rardin	909392092494286	SE78082386255169794602	31
2313	11	MARGARETA	Janiece	632422914699015	ZJ35088445391111219571	28
2314	7	FRANCENE	Jovel	581207862533120	CQ76767234877743019472	27
2315	4	MAREN	Caryn	334195360592720	DE54734964233341700437	24
2316	5	VERONIQUE	Moad	323706489748196	GH79345928868916385173	31
2317	7	HAYMAKER	Cooney	850924668204599	RA84101062571808491234	28
2318	1	THURMOND	Monika	030543844127929	WV00926247520630426328	27
2319	6	TRIVETT	Rafael	100204173458300	SE52678042319310665399	18
2320	4	STEPHANY	Caryn	697941682518354	PD58381851575390179158	26
2321	11	BARB	Duffer	846954301997543	IT32627671630883115632	28
2322	10	JOAQUIN	Vincenzo	240469955689773	BQ31393621429769425067	21
2323	8	OELKE	Carolynn	854447746933279	XE78443203469329273164	19
2324	10	MONIKA	Withey	996954139186146	CY36867729918824273206	30
2325	3	JOVEL	Evelia	235108905721129	DE58662752887369494820	20
2326	10	MOLTON	Chiang	394549537755132	WA73592667326386607581	22
2327	8	JOAQUIN	Duffer	245348156285114	DC87463825243575466570	18
2328	3	JULIANA	Monika	931211385077087	FS94655055385258342349	28
2329	3	CHITTENDEN	Rosalba	102166186658767	DL68840711270988598856	19
2330	10	BOSAK	Sandie	222352801212435	CU92139802992373400778	18
2331	12	NETA	Josephine	071697598788459	UN75151463683358614707	31
2332	2	GERDA	Neuhaus	856720044587822	WX16355357621698414962	21
2333	8	EILEEN	Nelson	295627605888348	HT49607657036560939099	25
2334	7	ASKEY	Harriet	518608699858980	QK44486491135564777113	18
2335	6	RUFUS	Evelia	481877906957190	PV23483346447019894195	19
2336	11	JOSELYN	Dorthey	255145003911138	CF87686587044404669287	20
2337	2	ROSALBA	Hettie	746643446366963	JB54753217076965595678	19
2338	5	KELI	Frisch	560083999458189	ST75826117401887151095	31
2339	4	PAGE	Francene	089234960906452	OK65288909190848512675	19
2340	11	AKIKO	Ilona	593256475579428	BG82853573266223600258	26
2341	8	NEUHAUS	Twiford	082889929529744	BB42027011371053368520	25
2342	5	EDDIE	Kathleen	228139140678344	AT21753724970398512606	20
2343	6	ABELL	Idella	717435240621560	XY81662858125667762604	18
2344	12	BERTONE	Keech	745172061369482	MA43677966932572856664	27
2345	2	KEECH	Crenshaw	568053268580120	GZ39857539300701193210	23
2346	9	MERCY	Saturnina	255482801980551	KY66785510400281318140	27
2347	1	STAFF	Christoper	418491173156022	KK55532291820155874893	26
2348	5	CHIANG	Marchelle	618357039953221	IM82148349341637294104	19
2349	10	VINCENZO	Mathers	654309697927347	IU63912237225684605179	28
2350	3	VALRIE	Christoper	713310280292631	FK12184845151300829007	27
2351	5	CHITTENDEN	Manie	854284962017910	KQ16185189097467608639	24
2352	2	LUANN	Sparks	319779307360693	TE22080980668900549173	30
2353	5	TRIVETT	Mcelrath	094216834409437	UF21521749825660812714	31
2354	4	BOYD	Kirsh	867719042731937	OK95145912145021849607	26
2355	2	KAZUKO	Stonebraker	454157711130530	FF16025258810482714711	26
2356	7	FRASE	Danziger	839560027064527	BD93138877188119917509	27
2357	8	MAREN	Trivett	418737320101976	XN43564524756223899762	30
2358	2	ANAMARIA	Master	130541673045516	OS16882041299705320373	23
2359	9	WESTFIELD	Rafael	249312408984494	LT73896004740378707783	26
2360	10	JANEY	Emogene	881234063478346	NG16782536119039914507	25
2361	5	DANZIGER	Bertone	791703502346451	RN61141095872241581209	22
2362	11	BALLERINI	Dorthey	576843718534171	RS61111159446399439013	21
2363	12	VERONIQUE	Tad	619927613774060	NY18296860633994437045	20
2364	11	PEARLINE	Mccurley	691653008007796	DB02782668770760248135	26
2365	2	ASKEY	Letchworth	569523850222021	VL52372314822091052200	19
2366	3	BOUDREAUX	Bertone	385876100975433	IV47409021521263752005	25
2367	5	ANAMARIA	Moad	373385993785205	XB25781901356200114655	31
2368	11	BOYD	Catoe	000624133739034	XN11442309131898096626	24
2369	12	CARMELITA	Teasley	775506040069800	TQ41973790923236805931	19
2370	2	PISANO	Classie	277589238671357	NL71931335001366416867	29
2371	4	KATHLEEN	Esta	650040754379203	QT40668758304494499230	25
2372	3	DEETTA	Holdeman	883815043120077	MR99689246119728103785	19
2373	3	CHIANG	Juliana	654766882091462	HC41119062894373833951	18
2374	7	HAIG	Kimiko	908533317785403	ZM73223338481968687990	20
2375	1	RUDY	Bosak	275590214674939	PN98785814046450472743	24
2376	5	ASENCIO	Wallace	401068625485293	GH15516251878116279002	28
2377	4	STAFF	Luann	464542103496811	HD41794662570082501560	27
2378	10	HETTIE	Askey	691181308522187	XY89098596959856682834	25
2379	4	CHIANG	Kolman	025884755705514	NZ43233980465507400960	25
2380	7	CHITTENDEN	Nelson	894529829194771	AX04875542001987085388	27
2381	10	MEREDITH	Crenshaw	508316351405525	LH14766784734911739292	21
2382	2	FRISCH	Carolynn	641608878588051	FT41511433961578136621	28
2383	5	EMOGENE	Oelke	170047471767510	FM85087687516090147241	29
2384	11	WINDER	Segovia	028293263820993	VX83970787576453540950	31
2385	10	GRAYS	Britni	404689895790075	NC72581790201362652419	22
2386	10	FRISCH	Sytsma	483227381715753	BJ54028360849469096418	20
2387	1	MONTAG	Jamel	871522606298699	UW18284597984740042182	18
2388	12	COLEY	Idella	679229943343414	LR41772267246633780771	21
2389	12	ELMIRA	Cooney	540953565696948	VT42895354385952726917	25
2390	9	MULVEY	Stephany	899165901211676	QW66410475548414877673	18
2391	2	COLEY	Maddock	210875563372973	CL00420772367155511932	22
2392	3	PLEAS	Esta	094136116345906	ZJ88986285909526850076	29
2393	12	ABELL	Vincenzo	080321015675438	ZB32959952310779017758	31
2394	5	HANZLIK	Baro	832344716449098	KF30355957069526073881	19
2395	6	HARRIET	Ranger	167703505400800	WL62470191568455846334	29
2396	3	BASTIEN	Boyd	430765640487680	AT94902849479533452528	21
2397	11	KARREN	Francene	743172312350804	XW76830399267998301649	31
2398	9	HAYWOOD	Dulcie	883186496416505	MU23995169845858210947	19
2399	11	MOAD	Marchelle	548818496434756	EE12259435665017085174	25
2400	5	SYTSMA	Ranger	264213743909145	GR90655920225758862801	26
2401	2	BOYD	Braz	141734860028264	GH73287546221584686333	27
2402	11	CHITTENDEN	Montag	660055910298487	EK71274306211674949357	19
2403	5	STEFANIA	Britni	432484857013838	ZV72992580674007907296	30
2404	8	BARO	Frisch	297322348831808	KL75274584059410157191	28
2405	9	KIRSH	Cooney	205446437226901	ZG64067713886494587467	29
2406	4	MARGORIE	Janiece	734946592777269	KN02981234649895368567	28
2407	2	ROBYN	Bickham	080747771589552	DH30646493630894666622	21
2408	8	SANDIE	Pickles	741596932914572	NG89099859053726432051	19
2409	5	MONTAG	Britni	583037682107460	AB75729244114057403078	27
2410	2	STASIA	Landen	488833759814499	XI02093663262238152304	31
2411	7	LAJUANA	Chittenden	554181833788882	VB89975342797854932212	30
2412	10	WINDER	Evelia	744682899257569	GQ58190041944494406503	24
2413	11	OELKE	Gabriella	441963850728234	WE90385469342044957307	30
2414	4	DULCIE	Lajuana	564125864770133	DL80283145677915295939	18
2415	7	LETCHWORTH	Chittenden	714899281345777	RO30032705051566101916	20
2416	11	BOUDREAUX	Mathers	096243001009359	FE04507263437800389621	29
2417	10	PINEO	Joselyn	318997628169815	ZZ84743771077533415953	26
2418	7	KARREN	Dahn	713244512101590	NC97139748623854670764	18
2419	9	GUSE	Bosak	667181686832139	XD31059733454419102968	25
2420	12	ROSALBA	Mulvey	960672482639724	QG73199042820003755585	30
2421	5	ABELL	Teasley	155613655589995	WX44933127023563239416	19
2422	1	MINA	Mcelrath	068651216706784	WT76367708516539307467	30
2423	10	LINCOLN	Boudreaux	944367634575032	WA70948198075853918516	26
2424	6	LETCHWORTH	Kenia	642841051113389	HH72104984267871917009	18
2425	4	BARO	Gabriella	127732663276273	XV61262863053416729296	29
2426	1	RITA	Towner	522354462513459	ZL02041209064199702615	20
2427	3	BICKHAM	Scheck	655889450117812	CB85746441769973306218	19
2428	9	SEGOVIA	Ed	478699117020129	WA60177662541485159221	22
2429	5	ISELA	Steil	774451877933486	PL78340312085331282336	18
2430	3	DUFFER	Master	994824903976139	FP37004028251933332702	29
2431	9	CRENSHAW	Emmons	309495047629259	VA39246690299655860768	24
2432	12	PLUMBER	Hanzlik	166488125349577	VN91661763054873908103	25
2433	2	PAGE	Ulysses	620862056787500	HI59846909203236958442	25
2434	12	MARGORIE	Christinia	106711346284175	ZZ47827844686757406949	24
2435	8	MINA	Ballerini	379559249841395	ZA71738282164830706674	26
2436	8	JOVEL	Twiford	650593010303779	SG52518801287601678327	28
2437	12	BERTONE	Lillia	492470741850646	RL60508418785434759677	21
2438	11	BRAZ	Elsberry	295135186401390	PP09119544607612732895	23
2439	7	BURGETT	Selden	228833920469441	OJ61475688442496221150	24
2440	10	JOSEPHINE	Winder	947748001738667	PZ85210747760601355685	30
2441	10	RICARDO	Stegall	392858898744516	YH08458364221842282832	28
2442	1	ERIN	Stonebraker	516615692902002	CH13552040141802333361	27
2443	6	CHITTENDEN	Terrell	472525369796981	FI48625362695553330078	31
2444	2	HAIG	Chittenden	265654959091939	UP30816892271817286584	21
2445	6	RUFUS	Pineo	792779507546383	IM65655167172919227264	20
2446	9	ED	Evelia	524526205171229	KT06276047622686762032	18
2447	3	GUSE	Kazuko	272601724381729	VY88686845017322957453	18
2448	6	HALINA	Stephany	586154575485675	PD74807341037452032931	22
2449	5	KOLMAN	Ayesha	735297084106470	HN02173253509326165229	27
2450	9	PEARLINE	Emogene	906013461749576	YK93149998703185977857	31
2451	10	WANITA	Mcquaid	318882220159974	JI44622124300998112993	19
2452	10	RANGER	Sparks	198067625416067	GS76634557801819748267	21
2453	9	PISANO	Westfield	726939246265079	PW91298351859637285096	30
2454	7	TERRELL	Lajuana	350261279820067	IP04367295144641566142	21
2455	1	PLUMBER	Scheck	142374707270251	UK57676845600492097967	22
2456	1	MARGARETA	Monika	184950395903777	WH57468284695908983724	31
2457	1	TORA	Dulcie	900840693034706	OM53764319335807207037	25
2458	3	KENIA	Esta	187949480926302	UT41833584833938855444	31
2459	10	CATOE	Zahl	524619235081208	DO43008690107773446272	30
2460	6	RICARDO	Emmons	858917781409709	PI85195592506577777849	18
2461	11	SEARS	Duffer	714636722132818	ZC39080899209905697992	31
2462	1	AKIKO	Hettie	266679748456523	KI34816169857720391930	23
2463	3	TWIFORD	Carmelita	858592450126881	CB33629944491518835969	19
2464	1	MASTER	Plumber	316289498116151	DH41961543730638069631	27
2465	4	CARYN	Wallace	260127301137764	YV83325313368098037359	30
2466	3	MARGARETA	Joaquin	800343788095265	ZG48397896040984456466	21
2467	12	CARMELITA	Rita	234362031027448	NV36897291208219366356	30
2468	10	MASTER	Jovel	083150006372305	WR83512945696733363502	21
2469	7	KARLY	Terrell	194584106782806	CD72044902503695113569	23
2470	5	TAD	Lajuana	671183386067650	OH50873644449936923952	29
2471	7	HOLDEMAN	Rutigliano	497070586391558	XW75376038392686130404	26
2472	5	LETCHWORTH	Dorthey	358026617548673	EF46553275901893988121	27
2473	7	LETCHWORTH	Rufus	330357738428223	QQ81557443111837556020	29
2474	9	JOVEL	Patao	485892236674271	EO88885420300618399950	22
2475	1	NETA	Page	709147998270047	NY03415882587803129160	24
2476	5	CHIANG	Luann	388725925028853	YU15524035620890698814	31
2477	8	ARICA	Bastien	685132083124170	DG63931874515258370840	25
2478	9	MIRIAM	Hettie	510095061260114	AP42763407456470667336	22
2479	7	ABELL	Nelson	199041395731848	LG98727576226120519129	18
2480	7	RUDY	Robyn	526800121145907	IS33592803553352931737	31
2481	2	KIRSH	Jamel	426850086716488	PU27333609336880618257	18
2482	1	HAYMAKER	Westfield	158434018859279	SW78746944996996935847	18
2483	3	KAZUKO	Pamula	569414918374663	YW74504096496698046828	30
2484	10	JANEY	Mcquaid	035620693366714	NZ11116777229692366806	25
2485	2	ELSBERRY	Ricardo	942647484225404	YT40791099811842183696	26
2486	5	RUDY	Staff	078804273810850	ER61454496399273161945	25
2487	7	REDMOND	Crenshaw	462891766132282	LL78815440023178335259	22
2488	11	KATHLEEN	Landen	926249558536078	PV51728618318289940962	26
2489	7	PINEO	Lajuana	857632979485741	AD68458414867289600641	24
2490	5	ARICA	Asaro	026563424988724	EW69287865094005016104	27
2491	12	STEIL	Ranger	329158408603960	SG99141155747532868251	28
2492	4	SELDEN	Josephine	908085657007520	IX04755630935937267313	19
2493	7	KARLY	Margareta	514027983661602	JU34784725068027383381	25
2494	5	JAMEL	Dolloff	100576340826034	YK42064416109184709032	30
2495	1	CLASSIE	Monika	275471992842132	OD28921948268695449834	21
2496	10	RUFUS	Page	283187856355575	NJ14482399874873282424	22
2497	6	ANAMARIA	Pleas	351107029537860	ZT66434100597704240696	28
2498	10	MOLTON	Juliana	439520503092356	BU38991434062115719858	21
2499	1	LILLIA	Asaro	019101821304680	HI64314462665314226661	22
2500	5	MOLTON	Sytsma	341638814452646	YS14598921739509668351	18
2501	11	RANGER	Barb	766177739142804	XO19265991846565627644	19
2502	1	PINEO	Moad	253661388040061	II32031714202426790537	23
2503	11	VALRIE	Maddock	426598984205574	JQ44975646778714514690	24
2504	8	MAXIMINA	Haymaker	908209829287910	CO54240053735935318335	18
2505	10	MAXIMINA	Tad	550780560105013	PP62993857011240942636	28
2506	5	MOLTON	Isela	048371102176781	NC64704489161994692007	28
2507	12	CHRISTINIA	Holdeman	831110050115962	FM62521667981107498613	30
2508	1	FRISCH	Kazuko	082913826886776	YX09822025869156313626	27
2509	6	CHIANG	Josey	592348747982227	CZ99659801660219428140	29
2510	4	SYTSMA	Keech	673840298511328	YH22691419131533309321	24
2511	4	STEFANIA	Boyd	689925189231661	ZA49948441148486258011	29
2512	5	MEREDITH	Sandie	099735789057141	PA53050409070371076851	29
2513	12	MATHERS	Dulcie	465223065798992	KF86220817002305043124	20
2514	12	TOWNER	Kimiko	014091109812890	SS66247191499332574092	30
2515	12	CRENSHAW	Stegall	605713914235767	FE84846520551373068819	19
2516	2	HAITH	Mulvey	855013745239783	WG22786965988899040783	25
2517	1	TERRELL	Karren	249254191296526	LA15934931930633972600	24
2518	6	CARYN	Haywood	635513392099435	BU40162153687786057930	26
2519	6	DOLLOFF	Haith	765811417419500	AJ53165228374738128116	23
2520	11	DAHN	Twiford	326003775056524	ZJ28221955269991990614	27
2521	11	WANITA	Haith	171025836725972	QE42896931250834804969	28
2522	12	ANAMARIA	Asaro	854233318401394	GM97318199888320351325	18
2523	5	PICKLES	Stefania	213174088665718	UL35937897317365897975	22
2524	8	MEREDITH	Monika	498159008560202	VJ39523400513845324244	25
2525	8	JOAQUIN	Rutigliano	787183467261797	SP06739243673355602403	25
2526	1	RUFUS	Carline	947606995986085	SX90145492831786674252	26
2527	12	LILLIA	Pearline	882448544900631	UN54733950396002257543	22
2528	5	ASARO	Pleas	773408628900026	AH66679763608700178540	24
2529	9	JOSEY	Bickham	703106812459566	AL31039743346012937175	22
2530	7	GOETZINGER	Pisano	038588050930340	NC97754339782779273749	23
2531	6	PLUMBER	Classie	202328080307354	XQ36089906699807461127	25
2532	1	EMOGENE	Karren	481100558944223	YI36543317400663725416	21
2533	3	DULCIE	Bastien	938343610950649	GO53810337331613369900	23
2534	10	MASTER	Jovel	532883261214733	ZS43462789238920309534	22
2535	4	ASARO	Rafael	883584948736003	YG90342468957206082474	20
2536	9	ULYSSES	Mayne	916019296292199	GN62238063364242257244	28
2537	7	GRAYS	Mcelrath	735515944049586	YC12554562925014287237	28
2538	12	GABRIELLA	Bosak	291845864111560	XG09890455489783033661	19
2539	9	ILONA	Mercy	172051200336937	UI83524731831958004375	21
2540	10	HARRIET	Maddock	555083161361834	BC73129017381712500516	24
2541	11	PAGE	Coley	019785315253014	AL44535203359281401852	30
2542	1	ANAMARIA	Grays	670307427626252	UK45224421830165174174	26
2543	3	MCELRATH	Carolynn	972159507537922	RA77515002322732540730	18
2544	12	ESTA	Bosak	904060622868577	EJ49935503364266298508	19
2545	11	NEUHAUS	Tu	949287835151196	UP19660005147484810748	29
2546	2	HAMLIN	Stonebraker	309214831326302	MB60483203107358655760	28
2547	8	LETCHWORTH	Graig	045250301750201	HG78877388118168025624	31
2548	4	RUFUS	Hanzlik	995788066796478	IN41824776506295157667	27
2549	4	BOYD	Hanzlik	669489640701692	FY96287541662485201917	21
2550	5	BLISS	Stonebraker	417589487780035	BA53715215389988161711	21
2551	11	AARONS	Robyn	398808111196456	QZ09959506541423032345	27
2552	8	TU	Sartor	166958029927252	YR18944139600942883308	25
2553	9	PARTHENIA	Valrie	945851979144462	RN46168427783471387279	28
2554	3	BARB	Withey	510516795575820	RZ72102794519195192082	26
2555	10	VALRIE	Mina	339982528742356	EA35121851124715458757	24
2556	8	DIFILIPPO	Karren	834129883185104	IE89999447882965616563	20
2557	10	MCCURLEY	Baro	818280304691872	PF66101613004746465562	29
2558	1	TAD	Vasquez	721032656226546	GD16999944170561085675	20
2559	4	MASTER	Mcelrath	904134259701735	LE37361297371763719073	19
2560	5	LAQUANDA	Josey	563313356617232	AU27889786552992398352	22
2561	11	DULCIE	Moad	914529531508094	DG03460144020480931358	20
2562	10	AYESHA	Cooney	622481059684340	HP98503638666342580990	31
2563	11	EMOGENE	Luna	630133014261676	ZA95952570611701179192	27
2564	11	BALLERINI	Esta	751781375729255	IK09254103665935181512	31
2565	12	BURGETT	Eddie	947100351922224	KR86901481032435237923	18
2566	11	ARICA	Stanford	247359798419636	UY99346143636867644340	29
2567	1	LAQUANDA	Aarons	204958752621228	EF82763491406998298949	19
2568	2	COONEY	Frisch	148393948525758	EF58014290378325317503	29
2569	1	LORENZANA	Ed	383932407703004	UK25250078554994511401	22
2570	8	ESTA	Karly	464761468867565	EL33011161013773395603	30
2571	6	LANDEN	Britni	589943813636474	LM69780565063507107463	31
2572	6	MONIKA	Steil	427107719350129	VU63487389349704916725	26
2573	2	MONTAG	Kimiko	493116078581411	UZ14733068028088871040	23
2574	12	LINCOLN	Arica	527799299433851	OI46572837065763099291	18
2575	6	JOAQUIN	Dahn	269422259993927	XG31824226461104855398	30
2576	11	NETA	Selden	778907351570063	QC85603887673364418029	18
2577	4	SELDEN	Hettie	273181535641054	OI16274248569765484773	25
2578	10	SANDIE	Braz	640567423424533	FZ59520837062818266309	30
2579	12	RARDIN	Segovia	390944996620016	HL65016017815974170690	28
2580	6	MAXIMINA	Saucier	445414348184620	OD63002179485127457908	22
2581	9	EVELIA	Mulvey	928560994278461	DU42121675842155072562	22
2582	8	RUFUS	Daniela	905259192116015	CN49823274470282995245	26
2583	7	ZAHL	Lino	660158011735742	QH91701593517858882982	23
2584	6	OELKE	Marchelle	863694979477073	IF42325165585176312253	21
2585	1	RARDIN	Gabriella	712124302394601	HF79772013677712930296	18
2586	9	GABRIELLA	Bliss	066835942487623	SX18187891898640864182	27
2587	5	RANGER	Ilona	267045281609443	YH17126013704002843622	31
2588	5	MANIE	Boudreaux	159100243682928	HO90454565910789325374	27
2589	9	IDELLA	Gabriella	222004033666386	PR41318498392087752398	31
2590	5	DAHN	Haith	746628614983616	BP83393922130176082912	27
2591	2	HARRIET	Halina	024198086395609	EX02119187173731735602	27
2592	1	HALINA	Emogene	964491404406888	YX11802024013774111417	21
2593	2	ISELA	Janiece	459449266920896	FJ38024804516632281238	31
2594	5	COONEY	Joaquin	827371728099851	CR25997410855111560137	29
2595	7	TRIVETT	Mcelrath	764075407375459	XC06853727676940073174	19
2596	6	ROBYN	Sima	411876636145444	OZ01303064412810053988	28
2597	11	JULIANA	Sytsma	800629520929782	WE40382003878192597281	24
2598	2	VALRIE	Burgett	516573113330246	PN74822442101001265497	31
2599	5	CRENSHAW	Montag	740123126719086	LO04571371494675425577	22
2600	7	EMMONS	Frase	150499325018410	WN97389868896316406904	31
2601	2	LINO	Kenia	504338310962379	UH04304124107592834539	28
2602	9	GRAYS	Mercy	637617296113009	MP88245570299820138840	20
2603	6	SPARKS	Ilona	176492061246528	IO68202351916089247302	30
2604	3	DEETTA	Abell	817056108264375	DO38374624578215210149	18
2605	8	GUSE	Patao	944537600251524	CO12010168808747015080	18
2606	11	TRIVETT	Crenshaw	598924733135038	FI49214428655881618440	22
2607	9	MARGORIE	Westfield	251668719720561	IR93575712447159157482	18
2608	8	ASARO	Parthenia	528770951307225	WT79130979439581057932	21
2609	5	JOSEPHINE	Halina	018079300675239	MD87474141395636849598	28
2610	12	WANITA	Bliss	409763690580990	HN27595908129562449839	26
2611	9	HAMLIN	Saucier	227670565647558	BX21004901008176738258	22
2612	4	DAHN	Carolynn	984448442020223	YZ16336103047135207661	24
2613	10	DIFILIPPO	Braz	598406993126368	MQ36967456041258504307	24
2614	4	EILEEN	Ricardo	638392303013981	XO31760997901130040177	20
2615	7	GRAYS	Carline	806691429123828	KY74128500531082752051	20
2616	8	MCELRATH	Scheck	597886483048149	YG82477539608515374024	22
2617	1	JOSELYN	Elmira	673350420836447	GJ20557040480248772645	24
2618	4	SARTOR	Dorthey	654787949487953	GV63110866333010634333	23
2619	11	STEPHANY	Christinia	531077685329688	YO05921385523982072195	28
2620	2	BOUDREAUX	Montag	055817204291314	EH66119519544255546057	28
2621	8	HOLDEMAN	Pickles	726677871452322	FE38523768639810030379	28
2622	12	GERDA	Rafael	939452556825490	XQ19177757412707316429	22
2623	9	STEFANIA	Eddie	237080761184826	AQ57658872282734898616	20
2624	4	WALLACE	Moad	843927434937253	ZF64662339040188143828	28
2625	11	GOETZINGER	Dahn	235894784203029	GH11592634824414714227	22
2626	9	RAFAEL	Karly	699353707630752	YX13647496942155391604	24
2627	10	PEARLINE	Saucier	895778089638715	IH93876352464383330917	23
2628	9	EILEEN	Rafael	664704454272204	AN95882250424306431385	18
2629	12	JOSEY	Karly	157604590523361	FZ88664133518062388692	30
2630	5	MEREDITH	Grays	070997321137528	ZQ73624356854653643067	21
2631	4	AYESHA	Zahl	422881116135707	QL55961517175177763403	23
2632	8	STONEBRAKER	Duffer	569059280551196	UZ12344837996472141238	28
2633	1	ROBYN	Sears	020852969529111	SX52372370403670151529	23
2634	2	REDMOND	Aarons	161644241469685	EX69508906479935303256	26
2635	7	JOSELYN	Robyn	361759656202115	LM93644893001659600003	23
2636	7	LETCHWORTH	Mathers	886513179618022	YF59650228484722067286	31
2637	4	LAJUANA	Darcy	942999889003641	OT37411954484043447099	30
2638	4	BLISS	Kazuko	791924691991946	KR51298927505413928018	21
2639	6	TWIFORD	Evelia	964540243815794	YS41600174690589525236	28
2640	6	TOWNER	Winder	936193135841335	QP52883876148426242303	19
2641	6	AARONS	Stasia	522762858949547	BE36590318414376519097	21
2642	3	BARB	Frase	470699124202757	YR76758744899525813442	21
2643	12	SPEIGHT	Erin	049978305203044	AI55236059020430773109	23
2644	9	STASIA	Carolynn	618445173061409	RL28212356409225176092	28
2645	11	ELMIRA	Hanzlik	560667299714946	UG52009374082207556097	28
2646	4	MADDOCK	Dahn	325564106670225	LQ33920642923124610026	22
2647	1	MANIE	Chiang	719579755540506	EI30234007339922762485	27
2648	11	ROSALBA	Carmelita	956624789281298	RB94640583130792611034	18
2649	8	SHANTI	Chittenden	323991847192957	BR58442591359718357855	22
2650	12	STEIL	Ulysses	745020894131546	NO22191872710121507192	20
2651	8	STEIL	Lincoln	804434068754425	YB03255978558367556399	22
2652	12	NEUHAUS	Leggio	764877083275497	GW56808785089145619467	24
2653	6	NETA	Lino	800183092590268	JV03819691291703354120	29
2654	12	DANIELA	Mercy	238607750524475	DS27364743835637217710	26
2655	5	BRITNI	Askey	761997002365840	QH42255449832808944731	21
2656	9	DANZIGER	Lincoln	483746160297288	YU87020456549169835579	31
2657	1	SEARS	Molton	690545648468189	EH33702478231948708995	20
2658	3	STAFF	Guse	388273543611170	AI12134977716817203764	26
2659	6	BRITNI	Lino	380112216233684	WR83482006450540152116	29
2660	5	TOWNER	Oelke	037213576117038	RN81605196722133736965	18
2661	9	PISANO	Mercy	315999801463903	IF47782963981738628038	20
2662	9	MAYNE	Terrell	705391066477956	FF29102499763271576597	23
2663	1	CLASSIE	Ayesha	199217696542169	HT88083027061963058534	27
2664	6	FRASE	Lillia	008359103213798	FQ78691913185190319458	19
2665	11	DORTHEY	Page	049175042198415	XO76422629908734736152	20
2666	11	PINEO	Nelson	418870250371082	PG14074043742481514070	31
2667	4	TU	Saucier	985573124631146	RP86962243580960884172	18
2668	11	TORA	Boudreaux	330490207151159	KB20744142867069366910	31
2669	8	HOLDEMAN	Kimiko	257795443796946	ZA46233095623857589388	26
2670	11	VINCENZO	Janiece	757753284927642	FF64713309155534781576	19
2671	4	COLEY	Danziger	490370553213928	JU07292678188254185765	26
2672	9	PARTHENIA	Stonebraker	378983529976596	SC41083432437758262707	26
2673	4	LILLIA	Stephany	612263299913273	AC94379274670166091982	25
2674	3	MARCHELLE	Emmons	913660825944225	GF56723550818647605246	19
2675	9	LETCHWORTH	Patao	622475333503884	LV34489161945351759988	28
2676	1	KIMIKO	Christinia	398886049068902	RS98307017665251215870	28
2677	5	FRASE	Margareta	033255291037060	NM07514916881449138869	31
2678	4	DOLLOFF	Lincoln	022121942466327	RC37267397400129867500	24
2679	5	KELI	Lorenzana	056478827170712	ZV94799711180781221510	24
2680	7	CARYN	Maddock	116214854963504	TB86446983215648519189	19
